type_freq_dropped	filename	weighted	mean_ent_uncond	actual_ent	MI	difference	log_type_freq
277	2_pairwise_numbers/drop1_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.12063590806802	0.867600082254173	3.25303582581384	0.003369011920898	5.62401750618734
21	2_pairwise_numbers/drop2_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.14273496354233	0.848646391372215	3.29408857217011	0.022322702802856	3.04452243772342
9	2_pairwise_numbers/drop3_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.13622696708077	0.852009023241419	3.28421794383935	0.0189600709336519	2.19722457733622
244	2_pairwise_numbers/drop4_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.15397814875946	0.860189833872529	3.29378831488694	0.0107792603025419	5.4971682252932
194	2_pairwise_numbers/drop5_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.15573959541599	0.859790123315095	3.2959494721009	0.011178970859976	5.26785815906333
393	2_pairwise_numbers/drop6_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.1378394443263	0.856687275180593	3.2811521691457	0.014281818994478	5.97380961186926
653	2_pairwise_numbers/drop7_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.1448431653034	0.859432929215507	3.28541023608789	0.011536164959564	6.48157712927643
815	2_pairwise_numbers/drop8_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.15049732109541	0.847317276104893	3.30318004499052	0.0236518180701779	6.70318811324086
128	2_pairwise_numbers/drop9_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.10766598621556	0.870194066624665	3.23747191959089	0.000775027550405927	4.85203026391962
307	2_pairwise_numbers/drop10_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.13238617885015	0.853807207323403	3.27857897152675	0.017161886851668	5.7268477475872
6	2_pairwise_numbers/drop11_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.11290826053613	0.864951792304086	3.24795646823205	0.00601730187098493	1.79175946922805
108	2_pairwise_numbers/drop12_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.07726707127749	0.889114283637052	3.18815278764044	-0.0181451894619811	4.68213122712422
7	2_pairwise_numbers/drop13_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.10596381609169	0.871896236748531	3.23406757934316	-0.000927142573460049	1.94591014905531
3	2_pairwise_numbers/drop14_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.11757832292484	0.865469698656369	3.25210862426847	0.00549939551870193	1.09861228866811
9	2_pairwise_numbers/drop15_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.12691844770224	0.860462095377246	3.266456352325	0.0105069987978249	2.19722457733622
1711	2_pairwise_numbers/drop16_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.11479100546988	0.858194359864331	3.25659664560555	0.0127747343107399	7.44483327389219
465	2_pairwise_numbers/drop17_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.1446941958924	0.84824190274265	3.29645229314974	0.022727191432421	6.14203740558736
1324	2_pairwise_numbers/drop18_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.14342847375142	0.853333857525517	3.2900946162259	0.0176352366495539	7.18841273649695
587	2_pairwise_numbers/drop19_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.12019946008513	0.862848561496079	3.25735089858905	0.00812053267899193	6.3750248198281
87	2_pairwise_numbers/drop20_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.09115596016638	0.878003172525941	3.21315278764044	-0.00703407835087	4.46590811865458
7	2_pairwise_numbers/drop21_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.13960089098282	0.850418727832628	3.28918216315019	0.020550366342443	1.94591014905531
11	2_pairwise_numbers/drop22_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.13452479695691	0.862044526698618	3.27248027025829	0.00892456747645298	2.39789527279837
844	2_pairwise_numbers/drop23_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.13789872085896	0.848294665314599	3.28960405554436	0.022674428860472	6.73815249459596
443	2_pairwise_numbers/drop24_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.14873587443889	0.862286743600761	3.28644913083812	0.00868235057430999	6.09356977004514
3433	2_pairwise_numbers/drop25_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.15049732109541	0.861887033043327	3.28861028805208	0.00908206113174392	8.14118979345769
1172	2_pairwise_numbers/drop26_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.13960089098282	0.857703606301845	3.28189728468098	0.013265487873226	7.06646697013696
696	2_pairwise_numbers/drop27_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.1378394443263	0.867798386291704	3.27004105803459	0.00317070788336693	6.54534966033442
805	2_pairwise_numbers/drop28_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.12571200209393	0.861529838943739	3.26418216315019	0.00943925523133193	6.69084227741856
453	2_pairwise_numbers/drop29_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.1531184582557	0.845744593808719	3.30737386444698	0.0252245003663519	6.11589212548303
98	2_pairwise_numbers/drop30_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.12714390452957	0.856952571915751	3.27019133261382	0.0140165222593199	4.58496747867057
2412	2_pairwise_numbers/drop31_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.10504484905526	0.869669839192608	3.23537500986266	0.00129925498246297	7.78821155784708
110	2_pairwise_numbers/drop32_greek_49classes_entropy_nonweighted_Rcalc.txt	0	4.10504484905526	0.878003172525942	3.22704167652932	-0.007034078350871	4.70048036579242
