type_freq_dropped	filename	weighted	mean_ent_uncond	actual_ent	MI	difference	log_type_freq
4	2_pairwise_numbers/drop1_seri_entropy_nonweighted_Rcalc.txt	0	3.10036929296688	2.3277335255821	0.772635767384779	0.000334078460510145	1.38629436111989
2	2_pairwise_numbers/drop2_seri_entropy_nonweighted_Rcalc.txt	0	3.09925465221927	2.32570432664177	0.773550325577496	0.00236327740083997	0.693147180559945
7	2_pairwise_numbers/drop3_seri_entropy_nonweighted_Rcalc.txt	0	3.10266375384888	2.32839509016388	0.774268663685	-0.000327486121269871	1.94591014905531
1	2_pairwise_numbers/drop4_seri_entropy_nonweighted_Rcalc.txt	0	3.09909050515317	2.32705904466147	0.772031460491695	0.00100855938114019	0
1	2_pairwise_numbers/drop5_seri_entropy_nonweighted_Rcalc.txt	0	3.09919241963177	2.32569689299062	0.77349552664115	0.00237071105199016	0
1	2_pairwise_numbers/drop6_seri_entropy_nonweighted_Rcalc.txt	0	3.09782724805057	2.32344298514276	0.774384262907805	0.00462461889985022	0
7	2_pairwise_numbers/drop7_seri_entropy_nonweighted_Rcalc.txt	0	3.09603101989719	2.32567108227546	0.770359937621723	0.00239652176714999	1.94591014905531
3	2_pairwise_numbers/drop8_seri_entropy_nonweighted_Rcalc.txt	0	3.10161597318717	2.32675404324504	0.774861929942133	0.00131356079756983	1.09861228866811
1	2_pairwise_numbers/drop9_seri_entropy_nonweighted_Rcalc.txt	0	3.09647580614296	2.32607102118996	0.770404784952998	0.00199658285265025	0
2	2_pairwise_numbers/drop10_seri_entropy_nonweighted_Rcalc.txt	0	3.09519406894624	2.32654588988754	0.768648179058698	0.00152171415507008	0.693147180559945
1	2_pairwise_numbers/drop11_seri_entropy_nonweighted_Rcalc.txt	0	3.09988490777257	2.32784173130899	0.77204317646358	0.000225872733619958	0
1	2_pairwise_numbers/drop12_seri_entropy_nonweighted_Rcalc.txt	0	3.09971223487954	2.3246225010338	0.775089733845739	0.00344510300881007	0
1	2_pairwise_numbers/drop13_seri_entropy_nonweighted_Rcalc.txt	0	3.10059049700393	2.32396765355887	0.77662284344506	0.00409995048374023	0
8	2_pairwise_numbers/drop14_seri_entropy_nonweighted_Rcalc.txt	0	3.10050663749895	2.32702863527467	0.773478002224271	0.00103896876793996	2.07944154167984
2	2_pairwise_numbers/drop15_seri_entropy_nonweighted_Rcalc.txt	0	3.09721957035292	2.32621699103558	0.771002579317341	0.00185061300703016	0.693147180559945
1	2_pairwise_numbers/drop16_seri_entropy_nonweighted_Rcalc.txt	0	3.08879616002787	2.32981146184796	0.758984698179902	-0.00174385780535014	0
2	2_pairwise_numbers/drop17_seri_entropy_nonweighted_Rcalc.txt	0	3.09843282945504	2.32441138286554	0.774021446589501	0.00365622117706987	0.693147180559945
1	2_pairwise_numbers/drop18_seri_entropy_nonweighted_Rcalc.txt	0	3.10263265387052	2.32613459312409	0.776498060746433	0.00193301091852005	0
1	2_pairwise_numbers/drop19_seri_entropy_nonweighted_Rcalc.txt	0	3.10102962020863	2.326334570462	0.774695049746624	0.00173303358061005	0
1	2_pairwise_numbers/drop20_seri_entropy_nonweighted_Rcalc.txt	0	3.09260620988357	2.32731893504891	0.765287274834658	0.000748668993700186	0
1	2_pairwise_numbers/drop21_seri_entropy_nonweighted_Rcalc.txt	0	3.09576934937216	2.32525893919715	0.770510410175009	0.00280866484545994	0
1	2_pairwise_numbers/drop22_seri_entropy_nonweighted_Rcalc.txt	0	3.10013332085374	2.32579200805079	0.774341312802954	0.00227559599181992	0
1	2_pairwise_numbers/drop23_seri_entropy_nonweighted_Rcalc.txt	0	3.09923762594344	2.3264873003299	0.77275032561354	0.00158030371271023	0
1	2_pairwise_numbers/drop24_seri_entropy_nonweighted_Rcalc.txt	0	3.09883710025411	2.32803315505463	0.770803945199487	3.44489879799958e-05	0
15	2_pairwise_numbers/drop25_seri_entropy_nonweighted_Rcalc.txt	0	3.10113156113611	2.32691551392872	0.774216047207386	0.00115209011388995	2.70805020110221
16	2_pairwise_numbers/drop26_seri_entropy_nonweighted_Rcalc.txt	0	3.10374198955875	2.3271724268444	0.776569562714349	0.000895177198210195	2.77258872223978
5	2_pairwise_numbers/drop27_seri_entropy_nonweighted_Rcalc.txt	0	3.09971646326215	2.32604735872009	0.773669104542058	0.00202024532251999	1.6094379124341
1	2_pairwise_numbers/drop28_seri_entropy_nonweighted_Rcalc.txt	0	3.10201092414415	2.32776282406371	0.774248100080436	0.000304779978899994	0
2	2_pairwise_numbers/drop29_seri_entropy_nonweighted_Rcalc.txt	0	3.10144752867675	2.32818716796503	0.773260360711718	-0.000119563922420074	0.693147180559945
4	2_pairwise_numbers/drop30_seri_entropy_nonweighted_Rcalc.txt	0	3.09928986112786	2.32777743791321	0.771512423214649	0.000290166129400138	1.38629436111989
6	2_pairwise_numbers/drop31_seri_entropy_nonweighted_Rcalc.txt	0	3.09905115073242	2.32851343915329	0.770537711579125	-0.000445835110679749	1.79175946922805
1	2_pairwise_numbers/drop32_seri_entropy_nonweighted_Rcalc.txt	0	3.09557981651531	2.32298503094268	0.772594785572625	0.00508257309992999	0
1	2_pairwise_numbers/drop33_seri_entropy_nonweighted_Rcalc.txt	0	3.09519726285703	2.32735438863972	0.767842874217311	0.000713215402889933	0
1	2_pairwise_numbers/drop34_seri_entropy_nonweighted_Rcalc.txt	0	3.10061906947882	2.32643486584937	0.774184203629454	0.00163273819324017	0
