type_freq_dropped	filename	weighted	mean_ent_uncond	actual_ent	MI	difference	log_type_freq
1	2_pairwise_numbers/drop1_french_entropy_nonweighted_Rcalc.txt	0	4.47147126040971	0.709061160942048	3.76241009946766	-0.00682826921752999	0
2	2_pairwise_numbers/drop2_french_entropy_nonweighted_Rcalc.txt	0	4.5035387052213	0.688072983182467	3.81546572203883	0.014159908542051	0.693147180559945
4139	2_pairwise_numbers/drop3_french_entropy_nonweighted_Rcalc.txt	0	4.53130406357605	0.700053562608983	3.83125050096707	0.00217932911553498	8.32820949174873
423	2_pairwise_numbers/drop4_french_entropy_nonweighted_Rcalc.txt	0	4.46840892551844	0.712123495833313	3.75628542968513	-0.00989060410879505	6.04737217904628
31	2_pairwise_numbers/drop5_french_entropy_nonweighted_Rcalc.txt	0	4.47545117903957	0.706563822000845	3.76888735703872	-0.00433093027632703	3.43398720448515
1	2_pairwise_numbers/drop6_french_entropy_nonweighted_Rcalc.txt	0	4.53130406357605	0.700053562608983	3.83125050096707	0.00217932911553498	0
11	2_pairwise_numbers/drop7_french_entropy_nonweighted_Rcalc.txt	0	4.53474401438001	0.700974059903235	3.83376995447677	0.00125883182128295	2.39789527279837
33	2_pairwise_numbers/drop8_french_entropy_nonweighted_Rcalc.txt	0	4.47122582692689	0.709454852393728	3.76177097453316	-0.00722196066920999	3.49650756146648
12	2_pairwise_numbers/drop9_french_entropy_nonweighted_Rcalc.txt	0	4.53474401438001	0.700974059903235	3.83376995447677	0.00125883182128295	2.484906649788
63	2_pairwise_numbers/drop10_french_entropy_nonweighted_Rcalc.txt	0	4.46840892551844	0.712123495833313	3.75628542968513	-0.00989060410879505	4.14313472639153
196	2_pairwise_numbers/drop11_french_entropy_nonweighted_Rcalc.txt	0	4.48392941848838	0.702321079220723	3.78160833926765	-8.81874962049833e-05	5.27811465923052
499	2_pairwise_numbers/drop12_french_entropy_nonweighted_Rcalc.txt	0	4.46840892551844	0.712123495833313	3.75628542968513	-0.00989060410879505	6.21260609575152
262	2_pairwise_numbers/drop13_french_entropy_nonweighted_Rcalc.txt	0	4.51488801385147	0.688304173632676	3.82658384021879	0.0139287180918419	5.5683445037611
83	2_pairwise_numbers/drop14_french_entropy_nonweighted_Rcalc.txt	0	4.5234647294448	0.696652548669715	3.82681218077508	0.00558034305480293	4.4188406077966
53	2_pairwise_numbers/drop15_french_entropy_nonweighted_Rcalc.txt	0	4.52777108714008	0.696604961101819	3.83116612603826	0.00562793062269895	3.97029191355212
2	2_pairwise_numbers/drop16_french_entropy_nonweighted_Rcalc.txt	0	4.50966314249795	0.697654663957701	3.81200847854025	0.00457822776681693	0.693147180559945
332	2_pairwise_numbers/drop17_french_entropy_nonweighted_Rcalc.txt	0	4.51730876655414	0.694433688607281	3.82287507794685	0.00779920311723692	5.80513496891649
1	2_pairwise_numbers/drop18_french_entropy_nonweighted_Rcalc.txt	0	4.50431152169442	0.699541132250035	3.80477038944439	0.00269175947448297	0
1	2_pairwise_numbers/drop19_french_entropy_nonweighted_Rcalc.txt	0	4.50105820852913	0.695168203993176	3.80589000453595	0.00706468773134195	0
30	2_pairwise_numbers/drop20_french_entropy_nonweighted_Rcalc.txt	0	4.47826808044802	0.705377758249918	3.7728903221981	-0.00314486652540003	3.40119738166216
5	2_pairwise_numbers/drop21_french_entropy_nonweighted_Rcalc.txt	0	4.48047319438908	0.701823667011558	3.77864952737752	0.00040922471296001	1.6094379124341
12	2_pairwise_numbers/drop22_french_entropy_nonweighted_Rcalc.txt	0	4.50891226194573	0.700930693947314	3.80798156799842	0.00130219777720397	2.484906649788
4	2_pairwise_numbers/drop23_french_entropy_nonweighted_Rcalc.txt	0	4.51172916335418	0.702709789573704	3.80901937378048	-0.000476897849186031	1.38629436111989
10	2_pairwise_numbers/drop24_french_entropy_nonweighted_Rcalc.txt	0	4.46840892551844	0.712123495833313	3.75628542968513	-0.00989060410879505	2.30258509299405
3	2_pairwise_numbers/drop25_french_entropy_nonweighted_Rcalc.txt	0	4.46981737622267	0.710715045129088	3.75910233109358	-0.00848215340457004	1.09861228866811
4	2_pairwise_numbers/drop26_french_entropy_nonweighted_Rcalc.txt	0	4.52501253174305	0.67947633056184	3.84553620118121	0.022756561162678	1.38629436111989
2	2_pairwise_numbers/drop27_french_entropy_nonweighted_Rcalc.txt	0	4.50394159673935	0.691788388366159	3.81215320837319	0.010444503358359	0.693147180559945
3	2_pairwise_numbers/drop28_french_entropy_nonweighted_Rcalc.txt	0	4.48140617037815	0.700490267707578	3.78091590267057	0.00174262401693992	1.09861228866811
8	2_pairwise_numbers/drop29_french_entropy_nonweighted_Rcalc.txt	0	4.53897639761743	0.680703392065023	3.8582730055524	0.021529499659495	2.07944154167984
1	2_pairwise_numbers/drop30_french_entropy_nonweighted_Rcalc.txt	0	4.47545117903957	0.706563822000845	3.76888735703872	-0.00433093027632703	0
3	2_pairwise_numbers/drop31_french_entropy_nonweighted_Rcalc.txt	0	4.50750381124151	0.69981875918082	3.80768505206069	0.00241413254369793	1.09861228866811
2	2_pairwise_numbers/drop32_french_entropy_nonweighted_Rcalc.txt	0	4.53256879412116	0.691175902970885	3.84139289115027	0.0110569887536329	0.693147180559945
5	2_pairwise_numbers/drop33_french_entropy_nonweighted_Rcalc.txt	0	4.51700949242809	0.697969162094383	3.81904033033371	0.00426372963013499	1.6094379124341
4	2_pairwise_numbers/drop34_french_entropy_nonweighted_Rcalc.txt	0	4.52678631394416	0.697613696894533	3.82917261704962	0.00461919482998496	1.38629436111989
