type_freq_dropped	filename	weighted	mean_ent_uncond	actual_ent	MI	difference	log_type_freq
61	2_pairwise_numbers/drop1_nuer2_entropy_nonweighted_Rcalc.txt	0	0.939998776135782	0.880447747301056	0.0595510288347253	-0.00554135188457106	4.11087386417331
52	2_pairwise_numbers/drop2_nuer2_entropy_nonweighted_Rcalc.txt	0	0.945289037096133	0.884202913470164	0.0610861236259693	-0.00929651805367904	3.95124371858143
45	2_pairwise_numbers/drop3_nuer2_entropy_nonweighted_Rcalc.txt	0	0.937383809626279	0.877815285631797	0.0595685239944824	-0.00290889021531204	3.80666248977032
23	2_pairwise_numbers/drop4_nuer2_entropy_nonweighted_Rcalc.txt	0	0.932093548665928	0.872421437833218	0.0596721108327093	0.00248495758326694	3.13549421592915
11	2_pairwise_numbers/drop5_nuer2_entropy_nonweighted_Rcalc.txt	0	0.913679707644823	0.861873624140351	0.0518060835044716	0.013032771276134	2.39789527279837
10	2_pairwise_numbers/drop6_nuer2_entropy_nonweighted_Rcalc.txt	0	0.943373438014532	0.879848818457077	0.0635246195574544	-0.004942423040592	2.30258509299405
9	2_pairwise_numbers/drop7_nuer2_entropy_nonweighted_Rcalc.txt	0	0.934009147747529	0.871336210568434	0.0626729371790952	0.00357018484805094	2.19722457733622
8	2_pairwise_numbers/drop8_nuer2_entropy_nonweighted_Rcalc.txt	0	0.925288368719932	0.869538067388803	0.0557503013311297	0.00536832802768195	2.07944154167984
5	2_pairwise_numbers/drop9_nuer2_entropy_nonweighted_Rcalc.txt	0	0.941914375217383	0.878575245313626	0.0633391299037575	-0.003668849897141	1.6094379124341
3	2_pairwise_numbers/drop10_nuer2_entropy_nonweighted_Rcalc.txt	0	0.935468210544678	0.872673915896064	0.0627942946486139	0.00223247952042094	1.09861228866811
2	2_pairwise_numbers/drop11_nuer2_entropy_nonweighted_Rcalc.txt	0	0.930578629680284	0.870236305763666	0.0603423239166183	0.00467008965281901	0.693147180559945
2	2_pairwise_numbers/drop12_nuer2_entropy_nonweighted_Rcalc.txt	0	0.933680376021023	0.875810460157809	0.0578699158632148	-0.000904064741323984	0.693147180559945
2	2_pairwise_numbers/drop13_nuer2_entropy_nonweighted_Rcalc.txt	0	0.928390115060672	0.869171109537823	0.0592190055228488	0.00573528587866201	0.693147180559945
1	2_pairwise_numbers/drop14_nuer2_entropy_nonweighted_Rcalc.txt	0	0.918969968605174	0.865456046966092	0.0535139216390822	0.00945034845039294	0
1	2_pairwise_numbers/drop15_nuer2_entropy_nonweighted_Rcalc.txt	0	0.927203967801534	0.869260226609093	0.0579437411924413	0.00564616880739199	0
1	2_pairwise_numbers/drop16_nuer2_entropy_nonweighted_Rcalc.txt	0	0.931764776939422	0.872030826521167	0.0597339504182544	0.00287556889531793	0
4	2_pairwise_numbers/drop17_nuer2_entropy_nonweighted_Rcalc.txt	0	0.915541816378177	0.864853598288285	0.050688218089892	0.0100527971282	1.38629436111989
2	2_pairwise_numbers/drop18_nuer2_entropy_nonweighted_Rcalc.txt	0	0.923447043848032	0.869305028651115	0.0541420151969165	0.00560136676536993	0.693147180559945
2	2_pairwise_numbers/drop19_nuer2_entropy_nonweighted_Rcalc.txt	0	0.930895390694011	0.87401139273236	0.0568839979616509	0.000895002684125012	0.693147180559945
2	2_pairwise_numbers/drop20_nuer2_entropy_nonweighted_Rcalc.txt	0	0.938800618163865	0.875972276005635	0.0628283421582303	-0.00106588058915003	0.693147180559945
1	2_pairwise_numbers/drop21_nuer2_entropy_nonweighted_Rcalc.txt	0	0.936885019082263	0.875470464181194	0.0614145549010692	-0.000564068764709047	0
1	2_pairwise_numbers/drop22_nuer2_entropy_nonweighted_Rcalc.txt	0	0.9299354627803	0.866030917643211	0.063904545137089	0.00887547777327391	0
2	2_pairwise_numbers/drop23_nuer2_entropy_nonweighted_Rcalc.txt	0	0.928979791612409	0.872722306185273	0.056257485427136	0.00218408923121194	0.693147180559945
1	2_pairwise_numbers/drop24_nuer2_entropy_nonweighted_Rcalc.txt	0	0.925775148551169	0.861320379351729	0.0644547691994403	0.013586016064756	0
1	2_pairwise_numbers/drop25_nuer2_entropy_nonweighted_Rcalc.txt	0	0.906596108452342	0.856353373553814	0.0502427348985283	0.0185530218626709	0
