type_freq_dropped	filename	weighted	mean_ent_uncond	actual_ent	MI	difference	log_type_freq
10	2_pairwise_numbers/drop48_kadiweu_entropy_nonweighted_Rcalc.txt	0	2.52351517985013	1.39455267686515	1.12896250298497	-2.83368929399064e-05	2.30258509299405
1	2_pairwise_numbers/drop49_kadiweu_entropy_nonweighted_Rcalc.txt	0	2.51905531211628	1.39024163279959	1.12881367931669	0.00428270717262014	0
1	2_pairwise_numbers/drop50_kadiweu_entropy_nonweighted_Rcalc.txt	0	2.48723098597946	1.38754449486469	1.09968649111477	0.00697984510752003	0
11	2_pairwise_numbers/drop51_kadiweu_entropy_nonweighted_Rcalc.txt	0	2.51121422030148	1.38444720383177	1.12676701646971	0.0100771361404401	2.39789527279837
1	2_pairwise_numbers/drop52_kadiweu_entropy_nonweighted_Rcalc.txt	0	2.53160985782663	1.38130701419175	1.15030284363489	0.01321732578046	0
9	2_pairwise_numbers/drop53_kadiweu_entropy_nonweighted_Rcalc.txt	0	2.52723719712618	1.39668192441105	1.13055527271514	-0.00215758443883995	2.19722457733622
8	2_pairwise_numbers/drop54_kadiweu_entropy_nonweighted_Rcalc.txt	0	2.51657968854961	1.39285617309447	1.12372351545514	0.00166816687774007	2.07944154167984
8	2_pairwise_numbers/drop55_kadiweu_entropy_nonweighted_Rcalc.txt	0	2.52385897135796	1.39346185879644	1.13039711256152	0.00106248117577001	2.07944154167984
1	2_pairwise_numbers/drop56_kadiweu_entropy_nonweighted_Rcalc.txt	0	2.51835325180174	1.38730817233152	1.13104507947022	0.00721616764069011	0
12	2_pairwise_numbers/drop57_kadiweu_entropy_nonweighted_Rcalc.txt	0	2.52723719712618	1.39668192441105	1.13055527271514	-0.00215758443883995	2.484906649788
13	2_pairwise_numbers/drop58_kadiweu_entropy_nonweighted_Rcalc.txt	0	2.51758935815853	1.39673322658264	1.12085613157589	-0.00220888661042995	2.56494935746154
1	2_pairwise_numbers/drop59_kadiweu_entropy_nonweighted_Rcalc.txt	0	2.5311820401722	1.40030232158326	1.13087971858894	-0.00577798161104992	0
1	2_pairwise_numbers/drop60_kadiweu_entropy_nonweighted_Rcalc.txt	0	2.51330864977471	1.39043307572379	1.12287557405092	0.0040912642484201	0
5	2_pairwise_numbers/drop61_kadiweu_entropy_nonweighted_Rcalc.txt	0	2.52794153427193	1.38123457031282	1.14670696395911	0.0132897696593901	1.6094379124341
