type_freq_dropped	filename	weighted	mean_ent_uncond	actual_ent	MI	difference	log_type_freq
1	2_pairwise_numbers/drop1_french_entropy_nonweighted_Rcalc.txt	0	4.55000342721341	0.704423868542866	3.84557955867055	-0.00219097681834801	0
2	2_pairwise_numbers/drop2_french_entropy_nonweighted_Rcalc.txt	0	4.5843816081443	0.681872604706984	3.90250900343732	0.020360287017534	0.693147180559945
4140	2_pairwise_numbers/drop3_french_entropy_nonweighted_Rcalc.txt	0	4.60931336247315	0.686534109623601	3.92277925284955	0.015698782100917	8.32845106681936
423	2_pairwise_numbers/drop4_french_entropy_nonweighted_Rcalc.txt	0	4.54676771670554	0.707659579050738	3.8391081376548	-0.00542668732621998	6.04737217904628
31	2_pairwise_numbers/drop5_french_entropy_nonweighted_Rcalc.txt	0	4.55458021670554	0.701491815892843	3.8530884008127	0.000741075831674931	3.43398720448515
23	2_pairwise_numbers/drop6_french_entropy_nonweighted_Rcalc.txt	0	4.61413549735937	0.690321623950266	3.92381387340911	0.011911267774252	3.13549421592915
33	2_pairwise_numbers/drop7_french_entropy_nonweighted_Rcalc.txt	0	4.54989271670554	0.704699052734948	3.84519366397059	-0.00246616101043007	3.49650756146648
63	2_pairwise_numbers/drop8_french_entropy_nonweighted_Rcalc.txt	0	4.54676771670554	0.707659579050738	3.8391081376548	-0.00542668732621998	4.14313472639153
196	2_pairwise_numbers/drop9_french_entropy_nonweighted_Rcalc.txt	0	4.55926771670554	0.699764842208632	3.85950287449691	0.00246804951588597	5.27811465923052
499	2_pairwise_numbers/drop10_french_entropy_nonweighted_Rcalc.txt	0	4.54676771670554	0.707659579050738	3.8391081376548	-0.00542668732621998	6.21260609575152
262	2_pairwise_numbers/drop11_french_entropy_nonweighted_Rcalc.txt	0	4.59791831021656	0.681624478866872	3.91629383134969	0.0206084128576459	5.5683445037611
83	2_pairwise_numbers/drop12_french_entropy_nonweighted_Rcalc.txt	0	4.60660583337692	0.691180970327424	3.9154248630495	0.011051921397094	4.4188406077966
53	2_pairwise_numbers/drop13_french_entropy_nonweighted_Rcalc.txt	0	4.61129112636754	0.691066949619995	3.92022417674755	0.0111659421045229	3.97029191355212
2	2_pairwise_numbers/drop14_french_entropy_nonweighted_Rcalc.txt	0	4.58613180134064	0.693835252079305	3.89229654926133	0.00839763964521301	0.693147180559945
332	2_pairwise_numbers/drop15_french_entropy_nonweighted_Rcalc.txt	0	4.60057341870588	0.688378483275658	3.91219493543022	0.01385440844886	5.80513496891649
1	2_pairwise_numbers/drop16_french_entropy_nonweighted_Rcalc.txt	0	4.58642358707922	0.693865456327533	3.89255813075169	0.00836743539698492	0
1	2_pairwise_numbers/drop17_french_entropy_nonweighted_Rcalc.txt	0	4.57825045233732	0.690288972714385	3.88796147962294	0.0119439190101329	0
30	2_pairwise_numbers/drop18_french_entropy_nonweighted_Rcalc.txt	0	4.55770521670554	0.700176026419159	3.85752919028638	0.00205686530535898	3.40119738166216
5	2_pairwise_numbers/drop19_french_entropy_nonweighted_Rcalc.txt	0	4.55942701127873	0.696814834770823	3.86261217650791	0.00541805695369502	1.6094379124341
12	2_pairwise_numbers/drop20_french_entropy_nonweighted_Rcalc.txt	0	4.59143211866498	0.695482856367923	3.89594926229706	0.00675003535659502	2.484906649788
4	2_pairwise_numbers/drop21_french_entropy_nonweighted_Rcalc.txt	0	4.59455711866498	0.69745654057845	3.89710057808653	0.004776351146068	1.38629436111989
10	2_pairwise_numbers/drop22_french_entropy_nonweighted_Rcalc.txt	0	4.54676771670554	0.707659579050738	3.8391081376548	-0.00542668732621998	2.30258509299405
3	2_pairwise_numbers/drop23_french_entropy_nonweighted_Rcalc.txt	0	4.54833021670554	0.706097079050738	3.8422331376548	-0.00386418732622007	1.09861228866811
4	2_pairwise_numbers/drop24_french_entropy_nonweighted_Rcalc.txt	0	4.60651243415688	0.672618940181719	3.93389349397516	0.029613951542799	1.38629436111989
2	2_pairwise_numbers/drop25_french_entropy_nonweighted_Rcalc.txt	0	4.58550564184321	0.685573537931065	3.89993210391215	0.016659353793453	0.693147180559945
3	2_pairwise_numbers/drop26_french_entropy_nonweighted_Rcalc.txt	0	4.56091754833219	0.694994258508216	3.86592328982398	0.00723863321630203	1.09861228866811
8	2_pairwise_numbers/drop27_french_entropy_nonweighted_Rcalc.txt	0	4.62084968646665	0.673675646377786	3.94717404008887	0.028557245346732	2.07944154167984
1	2_pairwise_numbers/drop28_french_entropy_nonweighted_Rcalc.txt	0	4.55458021670554	0.701491815892843	3.8530884008127	0.000741075831674931	0
3	2_pairwise_numbers/drop29_french_entropy_nonweighted_Rcalc.txt	0	4.58986961866498	0.694249303736344	3.89562031492863	0.007983587988174	1.09861228866811
2	2_pairwise_numbers/drop30_french_entropy_nonweighted_Rcalc.txt	0	4.61661358254968	0.68504408825599	3.93156949429369	0.017188803468528	0.693147180559945
7	2_pairwise_numbers/drop31_french_entropy_nonweighted_Rcalc.txt	0	4.58780604905857	0.68055782758005	3.90724822147852	0.021675064144468	1.94591014905531
4	2_pairwise_numbers/drop32_french_entropy_nonweighted_Rcalc.txt	0	4.60397603818029	0.690758868587559	3.91321716959273	0.011474023136959	1.38629436111989
4	2_pairwise_numbers/drop33_french_entropy_nonweighted_Rcalc.txt	0	4.6046580337907	0.690430465576264	3.91422756821444	0.011802426148254	1.38629436111989
1	2_pairwise_numbers/drop34_french_entropy_nonweighted_Rcalc.txt	0	4.5767578385507	0.688180584826904	3.88857725372379	0.0140523068976139	0
